Order ID,Order Date,Year,Month,Day,Customer Name,Region,City,Category,Sub-Category,Product Name,Quantity,Unit  Price,Total Sales,Profit %,Profit Amount,Payment Mode
12642,10-12-2024,2024,12,10,Shlok Kapadia,South,Bangalore,Groceries,Wheat,Wheat Laudantium,3,8818,26454,15%,3968.1,Net Banking
13541,10-12-2024,2024,12,10,Raunak Suri,West,Surat,Groceries,Oil,Oil Deserunt,1,8054,8054,5%,402.7,COD
14539,10-12-2024,2024,12,10,Dhruv Kata,North,Jaipur,Clothing,Women's Wear,Women's Wear Deserunt,5,8636,43180,20%,8636,Net Banking
14618,10-12-2024,2024,12,10,Ishita Keer,North,Amritsar,Sports,Cricket Bat,Cricket Bat Aut,3,9503,28509,15%,4276.35,COD
10032,11-12-2024,2024,12,11,Bhamini Kuruvilla,North,Jaipur,Sports,Cricket Bat,Cricket Bat Voluptatum,4,9164,36656,20%,7331.2,UPI
10431,11-12-2024,2024,12,11,Advik Talwar,West,Ahmedabad,Toys,Action Figure,Action Figure Atque,2,4062,8124,5%,406.2,Debit Card
10816,11-12-2024,2024,12,11,Jhanvi Balay,South,Bangalore,Kitchen,Juicer,Juicer Iure,5,7037,35185,20%,7037,Credit Card
11748,11-12-2024,2024,12,11,Darshit Iyengar,South,Coimbatore,Furniture,Chair,Chair Culpa,4,7453,29812,15%,4471.8,Debit Card
11765,11-12-2024,2024,12,11,Kartik Tella,East,Patna,Clothing,Shoes,Shoes Consectetur,1,9476,9476,5%,473.8,Credit Card
12631,11-12-2024,2024,12,11,Siya Chaudhari,East,Guwahati,Clothing,Women's Wear,Women's Wear Explicabo,1,9516,9516,5%,475.8,Credit Card
12827,11-12-2024,2024,12,11,Divij Bhardwaj,West,Ahmedabad,Sports,Dumbbells,Dumbbells Minus,1,7811,7811,5%,390.55,Debit Card
13597,11-12-2024,2024,12,11,Amira Kohli,South,Bangalore,Home Decor,Vase,Vase Officia,3,9988,29964,15%,4494.6,Net Banking
13784,11-12-2024,2024,12,11,Navya Thakur,North,Chandigarh,Beauty,Foundation,Foundation Veniam,3,7688,23064,15%,3459.6,COD
14076,11-12-2024,2024,12,11,Adah Rau,East,Bhubaneswar,Toys,RC Car,RC Car Corrupti,3,9084,27252,15%,4087.8,UPI
10533,11-12-2024,2024,12,11,Seher Dhar,East,Patna,Books,Biography,Biography Eaque,1,7247,7247,5%,362.35,Credit Card
10796,11-12-2024,2024,12,11,Rasha Yadav,North,Chandigarh,Furniture,Sofa,Sofa Deleniti,1,7895,7895,5%,394.75,Credit Card
11027,11-12-2024,2024,12,11,Romil Ghose,East,Guwahati,Electronics,Headphones,Headphones At,1,7570,7570,5%,378.5,COD
11057,11-12-2024,2024,12,11,Shanaya Devan,West,Mumbai,Toys,Puzzle,Puzzle Tempora,5,9296,46480,20%,9296,COD
11161,11-12-2024,2024,12,11,Fateh Rama,North,Amritsar,Toys,RC Car,RC Car Doloremque,2,7082,14164,10%,1416.4,COD
11411,11-12-2024,2024,12,11,Samarth Chand,East,Ranchi,Books,Comics,Comics Laboriosam,1,9652,9652,5%,482.6,Net Banking
11876,11-12-2024,2024,12,11,Rasha Seshadri,West,Surat,Beauty,Face Cream,Face Cream Occaecati,1,7657,7657,5%,382.85,COD
12222,11-12-2024,2024,12,11,Badal Rajan,South,Thiruvananthapuram,Furniture,Cabinet,Cabinet Occaecati,4,8868,35472,20%,7094.4,Credit Card
12654,11-12-2024,2024,12,11,Tejas Borra,West,Mumbai,Home Decor,Cushion,Cushion Repellendus,3,9483,28449,15%,4267.35,Net Banking
12753,11-12-2024,2024,12,11,Siya Dutta,North,Amritsar,Books,Comics,Comics Laborum,4,8434,33736,20%,6747.2,Net Banking
13054,11-12-2024,2024,12,11,Divyansh Bumb,West,Pune,Kitchen,Juicer,Juicer Iure,2,7037,14074,10%,1407.4,COD
14496,11-12-2024,2024,12,11,Vivaan Sheth,East,Kolkata,Furniture,Bed,Bed Laudantium,3,9861,29583,15%,4437.45,Net Banking
14784,11-12-2024,2024,12,11,Madhup Dhaliwal,West,Mumbai,Groceries,Wheat,Wheat Ea,4,8086,32344,20%,6468.8,Net Banking
10155,12-12-2024,2024,12,12,Ritvik Vyas,North,Jaipur,Home Decor,Clock,Clock Itaque,2,7656,15312,10%,1531.2,UPI
12079,12-12-2024,2024,12,12,Jayant Kota,North,Chandigarh,Sports,Yoga Mat,Yoga Mat Laborum,5,4379,21895,15%,3284.25,Net Banking
12118,12-12-2024,2024,12,12,Aaryahi Batta,West,Pune,Toys,Action Figure,Action Figure Dolore,3,6429,19287,10%,1928.7,COD
12879,12-12-2024,2024,12,12,Raghav Krishna,East,Guwahati,Clothing,Accessories,Accessories Architecto,4,7211,28844,15%,4326.6,Debit Card
13370,12-12-2024,2024,12,12,Abram Hayer,South,Coimbatore,Furniture,Cabinet,Cabinet Eos,1,731,731,5%,36.55,Debit Card
10028,12-12-2024,2024,12,12,Anika Wable,East,Bhubaneswar,Furniture,Table,Table Error,3,7480,22440,15%,3366,UPI
11185,12-12-2024,2024,12,12,Neelofar Walia,West,Pune,Electronics,Mobile,Mobile Esse,1,9626,9626,5%,481.3,COD
11396,12-12-2024,2024,12,12,Pihu Gaba,South,Coimbatore,Clothing,Kids Wear,Kids Wear Sapiente,4,7709,30836,20%,6167.2,COD
11567,12-12-2024,2024,12,12,Purab Kari,South,Thiruvananthapuram,Home Decor,Wall Art,Wall Art Ipsum,2,7885,15770,10%,1577,Debit Card
13576,12-12-2024,2024,12,12,Renee Lad,West,Pune,Toys,Board Game,Board Game Reprehenderit,1,8930,8930,5%,446.5,Debit Card
13961,12-12-2024,2024,12,12,Amani Rastogi,West,Mumbai,Furniture,Cabinet,Cabinet Quam,4,9791,39164,20%,7832.8,COD
14452,12-12-2024,2024,12,12,Vihaan Choudhry,East,Ranchi,Toys,RC Car,RC Car Labore,1,7244,7244,5%,362.2,Net Banking
14741,12-12-2024,2024,12,12,Vritika Iyer,East,Patna,Sports,Tennis Racket,Tennis Racket Sit,2,9904,19808,10%,1980.8,UPI
12341,13-12-2024,2024,12,13,Vedika Gola,West,Pune,Kitchen,Refrigerator,Refrigerator Illum,4,417,1668,5%,83.4,COD
12435,13-12-2024,2024,12,13,Dishani Sastry,East,Guwahati,Toys,Doll,Doll Molestias,4,9867,39468,20%,7893.6,Net Banking
13217,13-12-2024,2024,12,13,Ivan Kashyap,West,Pune,Kitchen,Cookware Set,Cookware Set Dolores,1,8067,8067,5%,403.35,Net Banking
13507,13-12-2024,2024,12,13,Prisha Jha,East,Bhubaneswar,Books,Comics,Comics Provident,5,9801,49005,20%,9801,Credit Card
13890,13-12-2024,2024,12,13,Divyansh Bhasin,East,Kolkata,Clothing,Accessories,Accessories Itaque,5,8792,43960,20%,8792,COD
14531,13-12-2024,2024,12,13,Mehul Dutt,East,Ranchi,Clothing,Shoes,Shoes Consectetur,5,9476,47380,20%,9476,Debit Card
14888,13-12-2024,2024,12,13,Yuvraj  Ramaswamy,East,Guwahati,Groceries,Sugar,Sugar Quia,3,4714,14142,10%,1414.2,Credit Card
10082,13-12-2024,2024,12,13,Kashvi Bakshi,South,Hyderabad,Sports,Yoga Mat,Yoga Mat Deserunt,1,1122,1122,5%,56.1,COD
11179,13-12-2024,2024,12,13,Aniruddh Bhat,West,Mumbai,Groceries,Spices,Spices Sed,4,8895,35580,20%,7116,Credit Card
11407,13-12-2024,2024,12,13,Arhaan Dhillon,West,Mumbai,Furniture,Bed,Bed Reprehenderit,3,3454,10362,10%,1036.2,Credit Card
12080,13-12-2024,2024,12,13,Rati Mangal,West,Pune,Home Decor,Cushion,Cushion Rem,5,9695,48475,20%,9695,Credit Card
14256,13-12-2024,2024,12,13,Seher Brar,West,Surat,Toys,Doll,Doll Ex,5,9801,49005,20%,9801,COD
10626,14-12-2024,2024,12,14,Jivika Magar,West,Goa,Beauty,Lipstick,Lipstick Modi,3,8604,25812,15%,3871.8,Debit Card
11202,14-12-2024,2024,12,14,Renee Talwar,West,Mumbai,Electronics,Camera,Camera Sit,3,7688,23064,15%,3459.6,Credit Card
11864,14-12-2024,2024,12,14,Taimur Mall,South,Coimbatore,Kitchen,Juicer,Juicer Odio,1,9906,9906,5%,495.3,UPI
11989,14-12-2024,2024,12,14,Ritvik Kumar,West,Surat,Toys,Puzzle,Puzzle Placeat,4,9079,36316,20%,7263.2,Net Banking
12516,14-12-2024,2024,12,14,Amira Chander,East,Guwahati,Kitchen,Cookware Set,Cookware Set In,2,9036,18072,10%,1807.2,COD
12612,14-12-2024,2024,12,14,Jayesh Uppal,East,Guwahati,Home Decor,Clock,Clock Itaque,5,7656,38280,20%,7656,UPI
13036,14-12-2024,2024,12,14,Emir Kulkarni,East,Kolkata,Furniture,Bed,Bed Nulla,4,8218,32872,20%,6574.4,Credit Card
13040,14-12-2024,2024,12,14,Aaryahi Taneja,North,Chandigarh,Electronics,Smartwatch,Smartwatch Iste,5,8327,41635,20%,8327,Credit Card
14250,14-12-2024,2024,12,14,Gokul Dixit,West,Pune,Clothing,Kids Wear,Kids Wear Ducimus,2,7064,14128,10%,1412.8,COD
10237,14-12-2024,2024,12,14,Advika Ramakrishnan,South,Hyderabad,Electronics,Headphones,Headphones Exercitationem,2,9980,19960,10%,1996,Net Banking
11105,14-12-2024,2024,12,14,Abram Shanker,South,Chennai,Toys,Doll,Doll Soluta,5,7848,39240,20%,7848,COD
11176,14-12-2024,2024,12,14,Shaan Edwin,South,Chennai,Toys,Puzzle,Puzzle Aliquid,1,6627,6627,5%,331.35,Credit Card
13374,14-12-2024,2024,12,14,Shayak Mandal,East,Guwahati,Toys,Puzzle,Puzzle Nisi,1,9526,9526,5%,476.3,Net Banking
13425,14-12-2024,2024,12,14,Lakshit Singhal,South,Chennai,Toys,Action Figure,Action Figure Enim,5,9847,49235,20%,9847,Debit Card
13570,14-12-2024,2024,12,14,Vedika Hans,East,Patna,Electronics,Smartwatch,Smartwatch Ipsa,4,8476,33904,20%,6780.8,COD
14839,14-12-2024,2024,12,14,Manikya Trivedi,East,Guwahati,Clothing,Accessories,Accessories Optio,1,9405,9405,5%,470.25,COD
11318,15-12-2024,2024,12,15,Baiju Goel,West,Ahmedabad,Sports,Yoga Mat,Yoga Mat Suscipit,3,8625,25875,15%,3881.25,COD
11419,15-12-2024,2024,12,15,Mamooty Wagle,North,Delhi,Books,Non-Fiction,Non-Fiction Amet,4,8378,33512,20%,6702.4,Net Banking
12280,15-12-2024,2024,12,15,Yasmin Sathe,East,Kolkata,Clothing,Shoes,Shoes Deleniti,4,9182,36728,20%,7345.6,COD
13082,15-12-2024,2024,12,15,Nitya Kohli,South,Bangalore,Beauty,Shampoo,Shampoo Possimus,2,9147,18294,10%,1829.4,Credit Card
13563,15-12-2024,2024,12,15,Mahika Sridhar,South,Chennai,Groceries,Rice,Rice Laudantium,1,8126,8126,5%,406.3,Credit Card
14666,15-12-2024,2024,12,15,Romil Mangat,East,Guwahati,Sports,Yoga Mat,Yoga Mat Mollitia,3,7785,23355,15%,3503.25,Net Banking
10259,15-12-2024,2024,12,15,Ritvik Mangat,North,Chandigarh,Clothing,Accessories,Accessories Iure,1,8267,8267,5%,413.35,COD
10700,15-12-2024,2024,12,15,Devansh Swaminathan,East,Kolkata,Books,Fiction,Fiction Ad,1,9650,9650,5%,482.5,UPI
10801,15-12-2024,2024,12,15,Neelofar Gill,West,Surat,Electronics,Smartwatch,Smartwatch Expedita,3,9758,29274,15%,4391.1,Net Banking
11515,15-12-2024,2024,12,15,Taran Lad,South,Thiruvananthapuram,Furniture,Bed,Bed Labore,1,9385,9385,5%,469.25,Debit Card
11642,15-12-2024,2024,12,15,Romil Sankar,North,Lucknow,Furniture,Bed,Bed Numquam,4,8949,35796,20%,7159.2,Net Banking
12142,15-12-2024,2024,12,15,Amira Chakraborty,South,Chennai,Kitchen,Juicer,Juicer Facilis,4,7990,31960,20%,6392,Net Banking
12198,15-12-2024,2024,12,15,Ishaan Rege,West,Surat,Home Decor,Clock,Clock Modi,1,8800,8800,5%,440,Credit Card
12661,15-12-2024,2024,12,15,Hansh Kurian,South,Bangalore,Clothing,Accessories,Accessories Eligendi,5,8351,41755,20%,8351,Debit Card
13389,15-12-2024,2024,12,15,Pihu Jaggi,East,Guwahati,Furniture,Sofa,Sofa Dolorem,4,9428,37712,20%,7542.4,UPI
13685,15-12-2024,2024,12,15,Ivan Krishnamurthy,East,Patna,Clothing,Women's Wear,Women's Wear Qui,1,9609,9609,5%,480.45,Net Banking
14156,15-12-2024,2024,12,15,Anya Ranganathan,West,Surat,Beauty,Lipstick,Lipstick Quis,4,9417,37668,20%,7533.6,COD
14504,15-12-2024,2024,12,15,Fateh Brahmbhatt,East,Bhubaneswar,Electronics,Headphones,Headphones Facilis,2,7727,15454,10%,1545.4,Net Banking
10706,16-12-2024,2024,12,16,Kavya Rau,East,Ranchi,Books,Fiction,Fiction Consectetur,5,8111,40555,20%,8111,Net Banking
11016,16-12-2024,2024,12,16,Romil Mall,East,Guwahati,Toys,RC Car,RC Car Reiciendis,3,9061,27183,15%,4077.45,COD
11403,16-12-2024,2024,12,16,Uthkarsh Sen,West,Ahmedabad,Sports,Tennis Racket,Tennis Racket Excepturi,4,7934,31736,20%,6347.2,Net Banking
12028,16-12-2024,2024,12,16,Ivan Sharaf,West,Surat,Furniture,Bed,Bed Dolores,1,9533,9533,5%,476.65,Credit Card
12254,16-12-2024,2024,12,16,Divit Jaggi,South,Bangalore,Electronics,Laptop,Laptop Tenetur,2,9074,18148,10%,1814.8,Credit Card
13413,16-12-2024,2024,12,16,Vritika Agarwal,East,Kolkata,Kitchen,Microwave,Microwave Repudiandae,5,8332,41660,20%,8332,COD
13936,16-12-2024,2024,12,16,Anika Kapoor,East,Patna,Kitchen,Juicer,Juicer Officia,4,9327,37308,20%,7461.6,Debit Card
14410,16-12-2024,2024,12,16,Shayak Bora,West,Goa,Kitchen,Cookware Set,Cookware Set Deleniti,3,9661,28983,15%,4347.45,Debit Card
12841,16-12-2024,2024,12,16,Riaan Mahal,North,Delhi,Furniture,Chair,Chair Quo,1,9279,9279,5%,463.95,UPI
12948,16-12-2024,2024,12,16,Raunak Buch,North,Amritsar,Books,Comics,Comics Nulla,5,8190,40950,20%,8190,UPI
13257,16-12-2024,2024,12,16,Manjari Dixit,South,Chennai,Beauty,Face Cream,Face Cream Nihil,2,9545,19090,10%,1909,COD
13341,16-12-2024,2024,12,16,Eshani Kade,North,Amritsar,Beauty,Foundation,Foundation Asperiores,1,7997,7997,5%,399.85,Debit Card
14745,16-12-2024,2024,12,16,Charvi Chana,North,Lucknow,Furniture,Chair,Chair Adipisci,4,8395,33580,20%,6716,Net Banking
10510,17-12-2024,2024,12,17,Advik Dey,South,Hyderabad,Home Decor,Vase,Vase Beatae,2,9903,19806,10%,1980.6,Credit Card
10912,17-12-2024,2024,12,17,Lakshay Bobal,West,Ahmedabad,Sports,Dumbbells,Dumbbells Illum,1,7802,7802,5%,390.1,COD
11101,17-12-2024,2024,12,17,Nehmat Hegde,North,Chandigarh,Electronics,Smartwatch,Smartwatch Ipsam,2,8702,17404,10%,1740.4,Net Banking
11376,17-12-2024,2024,12,17,Aaryahi Khare,South,Chennai,Clothing,Shoes,Shoes Ratione,4,9304,37216,20%,7443.2,COD
11660,17-12-2024,2024,12,17,Rhea Sarma,West,Pune,Toys,Action Figure,Action Figure Dolorem,3,9814,29442,15%,4416.3,Credit Card
11878,17-12-2024,2024,12,17,Ahana  Kumar,North,Delhi,Groceries,Spices,Spices Earum,3,8615,25845,15%,3876.75,Net Banking
13229,17-12-2024,2024,12,17,Hridaan Swaminathan,South,Coimbatore,Electronics,Mobile,Mobile Quod,5,7667,38335,20%,7667,COD
13415,17-12-2024,2024,12,17,Drishya Sibal,South,Hyderabad,Clothing,Kids Wear,Kids Wear Eos,1,9390,9390,5%,469.5,UPI
13427,17-12-2024,2024,12,17,Renee Goyal,West,Mumbai,Home Decor,Cushion,Cushion Ex,5,8621,43105,20%,8621,Net Banking
14000,17-12-2024,2024,12,17,Tarini Varkey,West,Ahmedabad,Electronics,Mobile,Mobile Alias,2,7859,15718,10%,1571.8,COD
14671,17-12-2024,2024,12,17,Manikya Yadav,East,Bhubaneswar,Groceries,Spices,Spices Quis,5,7219,36095,20%,7219,Debit Card
12504,17-12-2024,2024,12,17,Riya Mander,South,Bangalore,Groceries,Wheat,Wheat Optio,3,7040,21120,15%,3168,UPI
13336,17-12-2024,2024,12,17,Vihaan Hora,East,Bhubaneswar,Furniture,Chair,Chair Porro,1,8977,8977,5%,448.85,COD
14719,17-12-2024,2024,12,17,Samiha Ray,North,Delhi,Groceries,Spices,Spices Vero,2,7137,14274,10%,1427.4,Net Banking
14766,17-12-2024,2024,12,17,Aaryahi Sagar,East,Patna,Electronics,Smartwatch,Smartwatch Illo,4,9458,37832,20%,7566.4,Credit Card
11098,18-12-2024,2024,12,18,Shanaya Chatterjee,South,Thiruvananthapuram,Books,Comics,Comics Exercitationem,3,8327,24981,15%,3747.15,COD
11482,18-12-2024,2024,12,18,Inaaya  Wagle,South,Thiruvananthapuram,Sports,Yoga Mat,Yoga Mat Sint,4,9609,38436,20%,7687.2,Debit Card
11757,18-12-2024,2024,12,18,Zaina Dora,East,Patna,Kitchen,Refrigerator,Refrigerator Ad,5,7148,35740,20%,7148,Net Banking
12533,18-12-2024,2024,12,18,Hunar Chowdhury,North,Chandigarh,Toys,Doll,Doll Ab,4,9678,38712,20%,7742.4,Credit Card
13147,18-12-2024,2024,12,18,Sana Kalita,South,Coimbatore,Kitchen,Juicer,Juicer Quod,2,7472,14944,10%,1494.4,UPI
11090,18-12-2024,2024,12,18,Kismat Tara,North,Jaipur,Furniture,Sofa,Sofa Praesentium,3,9357,28071,15%,4210.65,COD
11363,18-12-2024,2024,12,18,Azad Issac,East,Patna,Furniture,Chair,Chair Dolor,1,9788,9788,5%,489.4,UPI
11557,18-12-2024,2024,12,18,Devansh Kakar,East,Bhubaneswar,Books,Comics,Comics Iste,2,7758,15516,10%,1551.6,Net Banking
11975,18-12-2024,2024,12,18,Tarini Sura,South,Hyderabad,Books,Biography,Biography Corporis,2,8619,17238,10%,1723.8,UPI
12668,18-12-2024,2024,12,18,Mahika Ganesh,North,Amritsar,Home Decor,Cushion,Cushion Laborum,4,9653,38612,20%,7722.4,Credit Card
13026,18-12-2024,2024,12,18,Dhanush Loke,East,Bhubaneswar,Books,Non-Fiction,Non-Fiction Quae,4,8941,35764,20%,7152.8,Net Banking
13791,18-12-2024,2024,12,18,Shray Kuruvilla,East,Kolkata,Toys,Puzzle,Puzzle Quos,5,8994,44970,20%,8994,COD
11713,19-12-2024,2024,12,19,Shlok Sarna,West,Goa,Books,Comics,Comics Iste,2,7758,15516,10%,1551.6,Credit Card
14027,19-12-2024,2024,12,19,Dhanush Jha,North,Chandigarh,Furniture,Cabinet,Cabinet Cupiditate,1,8805,8805,5%,440.25,Debit Card
14186,19-12-2024,2024,12,19,Pari Varghese,South,Chennai,Kitchen,Microwave,Microwave Fugiat,4,7882,31528,20%,6305.6,Debit Card
14460,19-12-2024,2024,12,19,Siya Warrior,East,Kolkata,Furniture,Cabinet,Cabinet Aperiam,1,9770,9770,5%,488.5,Net Banking
10869,19-12-2024,2024,12,19,Aradhya Bansal,North,Chandigarh,Books,Biography,Biography Odio,4,7868,31472,20%,6294.4,UPI
11598,19-12-2024,2024,12,19,Jiya Sem,South,Bangalore,Kitchen,Cookware Set,Cookware Set Facere,3,7884,23652,15%,3547.8,COD
11664,19-12-2024,2024,12,19,Riya Sankaran,East,Kolkata,Toys,RC Car,RC Car Optio,4,9383,37532,20%,7506.4,COD
11939,19-12-2024,2024,12,19,Ranbir Dada,West,Mumbai,Sports,Dumbbells,Dumbbells Aperiam,4,9295,37180,20%,7436,Credit Card
12134,19-12-2024,2024,12,19,Ivana Vasa,North,Amritsar,Toys,RC Car,RC Car Inventore,5,8625,43125,20%,8625,Debit Card
12793,19-12-2024,2024,12,19,Samaira Kata,West,Pune,Furniture,Bed,Bed Accusamus,5,7343,36715,20%,7343,UPI
13569,19-12-2024,2024,12,19,Advika Dara,West,Pune,Groceries,Sugar,Sugar Ex,5,9618,48090,20%,9618,Debit Card
13934,19-12-2024,2024,12,19,Hansh Balakrishnan,East,Patna,Electronics,Smartwatch,Smartwatch Illum,1,9186,9186,5%,459.3,Net Banking
14216,19-12-2024,2024,12,19,Samiha Aurora,South,Bangalore,Electronics,Smartwatch,Smartwatch Iste,2,8327,16654,10%,1665.4,UPI
14348,19-12-2024,2024,12,19,Samiha Kar,North,Lucknow,Furniture,Cabinet,Cabinet Ducimus,2,8942,17884,10%,1788.4,COD
11758,20-12-2024,2024,12,20,Taran Bhandari,South,Coimbatore,Groceries,Sugar,Sugar Quaerat,1,7907,7907,5%,395.35,Net Banking
12285,20-12-2024,2024,12,20,Alisha Kar,South,Coimbatore,Furniture,Chair,Chair Debitis,4,8834,35336,20%,7067.2,Credit Card
12767,20-12-2024,2024,12,20,Divyansh Thaman,South,Coimbatore,Sports,Tennis Racket,Tennis Racket Sed,1,7437,7437,5%,371.85,Net Banking
14605,20-12-2024,2024,12,20,Vardaniya Chaudhari,East,Patna,Clothing,Accessories,Accessories Mollitia,1,9793,9793,5%,489.65,COD
11005,20-12-2024,2024,12,20,Nitya Dayal,West,Surat,Electronics,Camera,Camera Vel,2,8566,17132,10%,1713.2,COD
11282,20-12-2024,2024,12,20,Madhup Banerjee,West,Surat,Toys,RC Car,RC Car Nihil,5,7323,36615,20%,7323,Net Banking
13649,20-12-2024,2024,12,20,Badal Chaudhari,North,Chandigarh,Toys,Action Figure,Action Figure Nulla,5,7150,35750,20%,7150,Debit Card
13836,20-12-2024,2024,12,20,Aaryahi Bal,North,Chandigarh,Groceries,Wheat,Wheat Dolore,4,7677,30708,20%,6141.6,UPI
11158,21-12-2024,2024,12,21,Tushar Kakar,South,Coimbatore,Beauty,Lipstick,Lipstick Cupiditate,3,9776,29328,15%,4399.2,Net Banking
12565,21-12-2024,2024,12,21,Keya Vohra,North,Delhi,Toys,Board Game,Board Game Beatae,4,8784,35136,20%,7027.2,UPI
12370,21-12-2024,2024,12,21,Advika Kala,East,Guwahati,Beauty,Shampoo,Shampoo Deserunt,1,9953,9953,5%,497.65,Debit Card
12448,21-12-2024,2024,12,21,Shlok Dewan,North,Amritsar,Clothing,Shoes,Shoes Vero,5,8913,44565,20%,8913,Debit Card
12887,21-12-2024,2024,12,21,Shanaya Raju,North,Delhi,Books,Comics,Comics Soluta,5,7065,35325,20%,7065,COD
13660,21-12-2024,2024,12,21,Pari Loyal,South,Coimbatore,Books,Fiction,Fiction Rem,1,9883,9883,5%,494.15,Debit Card
14298,21-12-2024,2024,12,21,Tiya Dutta,East,Guwahati,Clothing,Men's Wear,Men's Wear Maxime,4,7458,29832,15%,4474.8,Net Banking
14485,21-12-2024,2024,12,21,Shalv Bhattacharyya,West,Pune,Electronics,Camera,Camera Perspiciatis,3,8470,25410,15%,3811.5,Debit Card
10607,22-12-2024,2024,12,22,Veer Sule,North,Delhi,Toys,Action Figure,Action Figure Corporis,5,8106,40530,20%,8106,Net Banking
10156,22-12-2024,2024,12,22,Ivana Hegde,West,Surat,Beauty,Foundation,Foundation Nihil,4,7064,28256,15%,4238.4,Credit Card
12187,22-12-2024,2024,12,22,Pari Saini,East,Ranchi,Beauty,Perfume,Perfume Facilis,4,7488,29952,15%,4492.8,UPI
12985,22-12-2024,2024,12,22,Kimaya Garg,South,Hyderabad,Sports,Football,Football Enim,2,9549,19098,10%,1909.8,Credit Card
12998,22-12-2024,2024,12,22,Yasmin Arya,East,Bhubaneswar,Electronics,Headphones,Headphones Tempora,2,8867,17734,10%,1773.4,Debit Card
13031,22-12-2024,2024,12,22,Hunar Varty,West,Mumbai,Electronics,Laptop,Laptop Maxime,1,9969,9969,5%,498.45,UPI
14084,22-12-2024,2024,12,22,Heer Johal,North,Jaipur,Clothing,Women's Wear,Women's Wear Deserunt,4,8636,34544,20%,6908.8,COD
14132,22-12-2024,2024,12,22,Shayak Mahajan,East,Guwahati,Home Decor,Wall Art,Wall Art Vero,1,7436,7436,5%,371.8,Debit Card
14997,22-12-2024,2024,12,22,Aaina Chander,North,Jaipur,Toys,Doll,Doll Nulla,5,9324,46620,20%,9324,Credit Card
10176,23-12-2024,2024,12,23,Ritvik Agarwal,North,Jaipur,Beauty,Face Cream,Face Cream Id,5,7294,36470,20%,7294,Credit Card
11491,23-12-2024,2024,12,23,Vivaan Upadhyay,North,Lucknow,Home Decor,Wall Art,Wall Art Soluta,2,7911,15822,10%,1582.2,Net Banking
11982,23-12-2024,2024,12,23,Navya Bhardwaj,North,Chandigarh,Home Decor,Vase,Vase Quo,4,8164,32656,20%,6531.2,Debit Card
13002,23-12-2024,2024,12,23,Emir Jain,South,Hyderabad,Books,Non-Fiction,Non-Fiction Perspiciatis,1,2739,2739,5%,136.95,UPI
14093,23-12-2024,2024,12,23,Azad Sanghvi,East,Ranchi,Books,Comics,Comics Similique,3,8092,24276,15%,3641.4,Credit Card
10493,23-12-2024,2024,12,23,Suhana Mann,East,Ranchi,Electronics,Smartwatch,Smartwatch Consectetur,3,9470,28410,15%,4261.5,COD
10589,23-12-2024,2024,12,23,Shaan Sharaf,South,Chennai,Electronics,Camera,Camera Et,5,9626,48130,20%,9626,UPI
11803,23-12-2024,2024,12,23,Dhruv Sen,West,Pune,Electronics,Laptop,Laptop Itaque,1,9382,9382,5%,469.1,Net Banking
12984,23-12-2024,2024,12,23,Amani Jaggi,South,Hyderabad,Home Decor,Cushion,Cushion Reprehenderit,1,8798,8798,5%,439.9,Debit Card
14678,23-12-2024,2024,12,23,Divij Ramesh,East,Bhubaneswar,Groceries,Oil,Oil Officia,4,8839,35356,20%,7071.2,UPI
10100,24-12-2024,2024,12,24,Arnav Badami,North,Lucknow,Electronics,Mobile,Mobile Harum,3,8954,26862,15%,4029.3,Credit Card
10210,24-12-2024,2024,12,24,Chirag Grewal,East,Ranchi,Electronics,Headphones,Headphones Similique,3,8177,24531,15%,3679.65,Net Banking
11086,24-12-2024,2024,12,24,Kiara Lad,West,Goa,Home Decor,Clock,Clock Fugit,4,7514,30056,20%,6011.2,COD
12062,24-12-2024,2024,12,24,Indrajit Bhalla,East,Ranchi,Groceries,Sugar,Sugar Perspiciatis,3,8178,24534,15%,3680.1,UPI
12710,24-12-2024,2024,12,24,Manjari Kar,North,Jaipur,Kitchen,Microwave,Microwave Vel,3,7453,22359,15%,3353.85,Debit Card
13328,24-12-2024,2024,12,24,Prerak Sankaran,North,Lucknow,Groceries,Wheat,Wheat Voluptate,2,7551,15102,10%,1510.2,UPI
13943,24-12-2024,2024,12,24,Rohan Acharya,East,Ranchi,Toys,Puzzle,Puzzle Sequi,3,8714,26142,15%,3921.3,COD
14688,24-12-2024,2024,12,24,Raghav Grover,North,Delhi,Clothing,Kids Wear,Kids Wear Quia,2,9583,19166,10%,1916.6,UPI
10879,24-12-2024,2024,12,24,Arhaan Khatri,South,Thiruvananthapuram,Beauty,Face Cream,Face Cream Dicta,2,7284,14568,10%,1456.8,Credit Card
11211,24-12-2024,2024,12,24,Suhana Bala,North,Amritsar,Kitchen,Cookware Set,Cookware Set Commodi,1,9722,9722,5%,486.1,COD
11472,24-12-2024,2024,12,24,Parinaaz Sankaran,North,Jaipur,Furniture,Table,Table Ipsa,4,9616,38464,20%,7692.8,Debit Card
11565,24-12-2024,2024,12,24,Ishaan Dhaliwal,South,Coimbatore,Sports,Tennis Racket,Tennis Racket Corrupti,3,9695,29085,15%,4362.75,Net Banking
12381,24-12-2024,2024,12,24,Ela Tak,East,Guwahati,Clothing,Women's Wear,Women's Wear Cupiditate,4,8532,34128,20%,6825.6,UPI
